Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2022,South,HIV/AIDS,1390.21,1365.95,10.54,48.59,35.37,10.85,4.04,59.09,68,33,47.13,6332,3.26,143874801,0.97,21.48
India,2000,North,Diabetes,3261.26,1256.81,18.41,45.78,62.72,13.42,2.65,65.78,68,25,43.12,4148,2.25,139817479,1.0,14.35
India,2018,East,Heart Disease,2930.07,1399.22,11.92,45.4,38.66,13.14,7.18,72.43,68,34,43.72,6662,4.93,3751653,0.99,32.94
India,2010,South,Tuberculosis,3943.7,454.96,8.78,56.06,53.89,5.54,7.21,45.41,64,32,30.19,6055,5.15,188027281,1.06,25.21
India,2022,South,HIV/AIDS,3721.57,1176.38,1.94,44.73,31.75,5.12,5.81,41.89,63,31,32.02,3165,4.68,29319717,1.0,29.64
India,2023,West,Tuberculosis,3402.5,1580.8,5.08,79.04,61.79,13.6,1.37,59.66,73,20,47.49,2864,2.02,30558797,0.96,15.56
India,2019,North,HIV/AIDS,2460.2,957.08,18.52,68.16,70.32,2.41,5.08,34.69,62,29,37.43,7211,4.26,67022374,0.96,10.64
India,2007,Central,Flu,1376.59,572.2,2.8,57.0,96.84,6.41,5.67,95.86,55,23,48.53,2494,2.2,43918719,0.87,12.83
India,2005,West,HIV/AIDS,2749.15,1901.67,16.4,59.95,56.87,9.81,2.77,99.48,71,22,43.43,6450,3.19,22137357,0.97,17.6
India,2020,East,Heart Disease,1988.61,1944.85,1.75,43.05,73.44,6.53,7.88,80.47,67,27,46.29,4132,5.95,131859738,0.93,26.35
India,2004,East,Heart Disease,2649.19,614.76,3.7,82.95,57.14,5.29,4.74,81.56,68,21,46.5,7638,3.96,47206964,0.9,34.35
India,2003,South,Flu,3855.93,208.16,10.36,61.91,65.64,9.54,6.47,92.04,68,27,32.46,1500,3.37,64243794,0.96,22.6
India,2005,South,Malaria,859.49,1489.65,18.51,96.96,35.08,12.41,3.16,63.24,68,22,36.89,2837,5.24,140923222,0.92,14.21
India,2011,North,Asthma,3765.97,1063.91,7.14,64.38,56.65,8.52,7.19,77.59,68,22,46.35,3258,4.61,142166121,1.08,29.83
India,2001,South,Tuberculosis,924.56,521.59,12.05,95.39,70.41,3.7,0.3,60.0,69,22,30.14,2244,2.69,45138060,1.04,27.68
India,2011,West,HIV/AIDS,2141.84,1629.66,10.81,53.93,74.13,13.24,4.05,70.88,68,34,28.58,3648,5.16,77119629,1.09,23.75
India,2007,West,Flu,3773.22,266.48,1.76,40.44,51.1,7.03,7.55,45.38,59,26,33.37,6834,2.07,166059703,0.9,23.63
India,2012,West,Cancer,1347.53,250.96,14.07,57.43,29.52,10.24,7.36,52.57,64,26,32.13,4578,4.65,49624022,0.91,26.66
India,2019,Central,Heart Disease,279.41,619.83,8.79,71.5,57.89,11.03,3.19,35.4,69,24,36.33,3261,3.19,191324005,1.09,17.99
India,2018,West,Cancer,3037.37,791.61,16.13,90.28,44.5,13.7,3.67,62.97,72,24,44.13,3577,3.82,101971347,0.88,20.93
India,2024,South,Flu,2681.06,41.47,11.31,58.06,26.03,6.34,1.66,87.15,71,26,43.91,4128,2.44,99564337,1.1,12.26
India,2017,North,Heart Disease,1831.56,1724.69,17.19,95.42,71.12,2.14,1.14,31.81,55,29,28.52,2243,2.82,103129342,0.86,24.73
India,2002,West,Tuberculosis,506.18,1631.09,7.31,61.76,75.85,4.04,7.93,68.03,64,24,35.15,3937,4.33,155953171,0.97,26.27
India,2004,North,HIV/AIDS,67.66,1177.3,7.09,85.0,57.06,10.31,7.29,83.82,72,29,25.73,7985,2.17,13299294,0.86,32.77
India,2019,Central,Diabetes,1408.1,1838.48,17.53,44.2,37.37,6.51,7.93,59.75,65,28,36.6,5683,4.38,113556635,1.07,14.68
India,2019,West,Asthma,805.16,63.86,2.38,62.76,33.43,9.8,6.74,47.97,74,29,42.13,1831,3.44,172880211,0.89,17.87
India,2016,South,Cancer,4955.16,1946.37,15.69,51.25,86.62,9.34,0.69,68.05,60,33,36.51,6044,2.49,197535180,0.94,19.7
India,2009,Central,Tuberculosis,2410.44,1755.07,16.55,56.64,52.34,13.78,4.02,86.49,56,20,32.92,1841,3.93,48400468,1.09,13.31
India,2024,Central,Malaria,4443.63,237.13,2.25,70.65,43.23,14.64,0.69,41.19,67,27,27.37,6542,5.98,53209842,0.89,34.22
India,2016,South,Asthma,100.8,677.4,19.72,63.08,42.78,3.19,0.11,54.0,62,29,36.23,1541,3.13,91837276,0.86,25.05
India,2004,North,HIV/AIDS,1429.78,48.89,13.63,66.7,54.92,12.47,4.33,36.64,66,20,38.75,4893,4.76,120780327,1.08,15.12
India,2000,Central,COVID-19,3019.55,793.18,0.98,64.82,42.49,0.66,5.0,64.49,58,33,46.27,7608,5.32,158249802,0.92,11.24
India,2005,Central,Malaria,2428.94,1994.86,14.47,43.55,86.65,9.76,1.44,30.16,69,26,29.04,6615,2.55,19717267,0.88,20.9
India,2005,East,Cancer,4061.83,172.08,5.34,89.23,93.39,12.44,1.45,92.44,65,32,49.43,1969,4.23,164969975,0.88,30.25
India,2008,North,HIV/AIDS,3872.91,537.33,3.43,70.03,64.88,3.41,5.09,45.91,68,21,49.7,4714,4.08,142958478,0.94,10.48
India,2023,West,Malaria,3657.48,1192.32,4.35,93.67,75.49,11.39,2.49,30.92,69,32,36.7,5833,2.52,133254718,0.98,19.89
India,2025,East,Tuberculosis,3793.73,946.58,19.57,80.76,79.86,2.9,4.87,82.69,70,25,25.67,5311,4.07,144780716,1.0,10.77
India,2009,North,Tuberculosis,288.12,747.39,5.14,44.71,25.99,9.56,4.65,54.03,69,30,31.52,3501,5.64,112162145,1.07,33.72
India,2019,South,Malaria,4371.24,1759.5,12.02,68.89,70.39,14.91,7.52,78.56,71,20,27.96,3387,5.86,53463364,1.05,11.67
India,2024,South,Heart Disease,234.08,485.8,9.29,66.49,32.02,0.75,1.68,87.63,74,23,34.31,2697,3.12,18770313,1.03,15.65
India,2003,South,HIV/AIDS,2522.38,1432.66,19.66,41.36,81.12,5.21,4.89,49.7,59,22,47.64,2852,4.31,186129231,1.04,34.46
India,2021,West,Malaria,3398.47,273.43,8.15,79.51,56.74,7.23,6.85,94.91,60,35,36.43,7798,4.71,99377076,1.01,18.45
India,2015,South,Tuberculosis,3755.35,813.48,19.95,72.42,35.62,11.64,1.19,57.67,55,23,39.81,2233,3.31,155973386,0.98,31.06
India,2011,West,HIV/AIDS,1873.9,752.19,8.89,64.95,36.75,6.83,7.91,92.9,75,30,34.63,4967,5.96,42065508,1.07,31.52
India,2015,West,Asthma,3101.35,1985.92,14.54,90.07,54.64,9.73,3.06,69.87,56,20,37.56,4982,5.79,181167589,0.86,29.11
India,2022,North,Cancer,2428.97,1215.54,15.8,92.94,37.9,5.27,0.62,60.88,66,23,35.96,6059,5.1,159681195,0.88,22.24
India,2015,East,Diabetes,1561.98,112.63,2.6,75.59,26.21,5.88,5.46,64.58,74,32,47.38,5295,5.83,9073034,0.89,18.37
India,2025,South,Cancer,3215.73,732.74,11.78,66.55,57.09,11.27,0.16,89.05,75,29,30.22,5718,5.72,93745865,0.94,28.12
India,2001,East,Malaria,1426.8,1111.69,4.48,40.38,57.76,8.53,1.26,61.81,57,32,27.85,7777,5.09,160499450,1.03,22.96
India,2022,Central,HIV/AIDS,3605.42,230.52,7.77,76.63,96.62,14.48,3.54,38.39,75,31,47.28,2192,5.28,63499608,0.93,30.66
India,2006,North,COVID-19,1559.17,813.79,2.54,79.61,32.47,3.36,2.63,57.76,73,28,42.47,1912,3.88,75242955,0.97,22.61
India,2012,East,Malaria,932.36,1400.19,19.13,73.19,91.2,9.46,2.42,40.02,74,28,36.34,6041,2.92,79724006,0.97,28.47
India,2003,North,Malaria,146.77,266.79,1.78,85.78,87.14,2.04,5.79,95.95,64,27,25.67,4817,4.35,22774803,1.05,27.62
India,2025,Central,Tuberculosis,4669.89,142.55,9.01,81.27,75.14,6.71,5.3,64.74,65,32,41.66,5293,3.46,11199660,0.91,23.96
India,2012,West,Flu,766.8,414.87,11.61,88.38,60.39,8.63,0.44,44.03,71,34,26.82,2663,3.88,50428428,0.88,11.72
India,2007,North,Diabetes,4550.27,537.17,1.09,73.87,20.31,8.45,6.87,87.93,63,21,36.28,1794,3.99,121001108,1.03,32.31
India,2018,Central,Cancer,795.33,1011.56,18.24,80.55,76.75,14.17,2.13,75.19,55,24,46.28,7439,2.67,103522082,0.85,10.41
India,2002,East,Diabetes,4165.78,1603.47,17.71,54.39,43.74,9.0,5.98,48.85,66,25,25.64,2218,5.8,163397727,0.9,17.63
India,2001,East,Diabetes,3400.27,1962.6,8.69,73.22,84.92,1.95,6.61,80.22,66,20,29.3,2259,2.05,38005455,0.96,19.68
India,2004,West,Cancer,1758.61,214.08,7.61,97.4,58.24,14.9,4.76,96.6,66,31,33.11,5999,5.11,151628714,1.08,19.49
India,2018,Central,HIV/AIDS,2245.66,1144.94,5.82,79.1,29.46,4.0,6.91,60.74,74,25,29.64,4798,5.43,131477726,0.86,14.81
India,2009,South,Tuberculosis,1542.62,768.88,14.52,74.77,64.85,2.27,6.84,55.34,74,34,48.95,5622,3.62,67115422,0.93,29.4
India,2015,East,Cancer,833.57,815.68,7.91,41.26,82.41,14.39,5.12,46.23,59,33,30.63,3116,5.81,35889393,0.93,15.31
India,2004,East,Heart Disease,572.24,1058.63,11.21,52.59,62.89,13.19,7.31,51.64,75,26,33.99,7148,3.36,90260800,0.87,14.12
India,2021,East,Cancer,2294.7,163.79,10.1,53.06,85.05,2.07,1.22,38.48,61,26,35.01,4105,2.11,97836199,0.96,15.46
India,2021,West,HIV/AIDS,263.04,930.54,14.94,68.25,83.0,14.79,1.24,75.68,59,32,48.55,2978,5.87,128692530,0.99,19.85
India,2015,South,Flu,3014.98,1355.72,6.46,98.53,30.76,5.11,2.61,94.89,70,30,25.97,1915,2.96,70133838,1.02,12.3
India,2006,Central,COVID-19,1109.09,1010.87,3.43,62.0,38.48,11.12,0.45,72.67,60,35,48.45,7285,4.83,157816343,1.06,22.74
India,2005,North,Flu,2897.59,1945.84,13.43,54.14,50.44,12.17,3.79,90.53,56,21,31.98,1538,5.17,105594305,0.94,28.63
India,2024,South,Diabetes,4481.94,231.35,4.15,61.17,72.13,10.18,7.64,62.78,56,20,39.26,7293,5.4,131568276,0.9,15.06
India,2013,North,COVID-19,3951.53,635.18,7.14,72.84,48.24,9.86,5.09,39.47,62,27,29.67,3395,3.64,115345579,0.96,31.38
India,2022,South,Cancer,852.24,296.93,1.83,90.64,89.79,6.74,3.77,42.59,56,35,27.46,2985,4.73,141592265,1.01,14.69
India,2001,Central,COVID-19,1882.29,269.92,6.36,83.5,54.32,7.57,1.09,85.97,73,34,31.77,5118,3.11,38157827,1.1,29.71
India,2007,West,HIV/AIDS,4271.12,1031.35,16.31,54.45,97.32,7.33,1.98,68.31,57,26,43.52,3280,2.63,107209451,0.85,22.87
India,2020,South,COVID-19,523.48,218.09,4.34,73.09,77.57,13.72,6.39,63.09,60,25,34.28,4767,4.99,97287172,0.86,26.12
India,2019,West,Tuberculosis,1326.85,930.61,1.59,76.87,78.93,3.65,0.95,56.5,61,34,37.3,4472,4.29,1912897,1.05,30.98
India,2019,East,Cancer,3266.66,1907.77,5.85,42.11,28.91,13.22,1.72,93.74,70,29,25.63,6157,4.91,62564948,0.93,19.73
India,2004,West,COVID-19,3579.07,127.19,4.81,44.43,41.83,2.14,3.24,37.42,70,27,29.73,1538,4.21,45956512,1.0,32.04
India,2006,East,Heart Disease,1702.66,481.06,6.34,50.1,25.02,10.43,2.03,63.85,73,34,27.44,5890,5.49,196585860,1.08,12.62
India,2018,North,Tuberculosis,1917.59,1892.55,16.3,82.33,99.93,14.06,3.53,41.11,60,34,45.52,1781,4.75,149004359,0.93,31.13
India,2016,East,Heart Disease,1253.04,424.01,8.51,90.7,22.67,5.35,4.64,68.33,58,31,28.32,4663,3.79,155106404,0.86,17.0
India,2023,Central,Cancer,2385.19,1588.2,15.35,40.6,56.92,9.02,6.87,31.24,66,31,29.56,3911,3.76,32504330,1.0,23.31
India,2015,East,COVID-19,2542.13,1840.5,5.24,84.99,28.89,13.8,6.01,63.22,75,34,25.23,4231,5.09,4787455,1.09,21.92
India,2005,East,Malaria,3471.69,900.5,2.55,58.43,70.96,6.9,6.29,91.73,58,30,28.6,6143,5.11,152678084,0.85,27.96
India,2006,East,COVID-19,1947.09,1382.15,18.58,60.13,38.72,12.06,1.94,76.63,58,24,38.57,5175,5.38,80439589,0.91,25.46
India,2025,North,Asthma,1020.8,1181.83,2.17,68.85,99.92,5.83,3.36,44.48,71,26,38.28,4636,5.3,59057394,0.9,14.08
India,2024,Central,Cancer,4207.18,760.23,0.49,62.75,69.19,2.9,6.66,78.47,73,22,33.73,2804,2.01,171659274,0.98,19.51
India,2003,Central,Malaria,855.81,420.09,16.61,68.15,85.84,9.76,5.86,35.04,60,32,33.56,6819,3.91,46906294,1.02,27.29
India,2008,West,HIV/AIDS,2914.81,223.55,18.77,61.3,50.68,7.45,6.09,75.0,71,33,45.57,3462,4.57,3075738,1.0,17.63
India,2021,Central,Flu,4691.11,1768.76,3.11,53.01,59.73,6.76,2.12,99.1,67,28,30.2,6586,5.56,40354845,1.01,13.11
India,2024,West,Cancer,2161.56,1837.09,12.0,50.07,53.35,1.42,7.54,90.93,69,23,41.84,5822,2.72,149274926,1.08,11.71
India,2003,West,HIV/AIDS,2103.6,1046.06,5.08,96.3,75.08,6.77,0.7,96.73,57,30,25.96,5545,4.17,180927643,1.05,10.5
India,2019,North,Flu,2648.78,1203.32,8.37,45.01,59.78,13.65,7.75,76.22,64,25,44.74,4677,4.16,127895151,0.95,12.78
India,2006,East,Heart Disease,3418.34,1846.38,9.2,42.69,66.6,13.56,7.74,88.31,72,24,28.49,2904,4.01,115951514,1.05,23.29
India,2002,East,COVID-19,941.93,258.9,8.41,84.87,79.72,8.08,5.37,44.44,74,20,42.67,4144,2.24,133313655,0.9,25.8
India,2019,West,Malaria,1401.7,702.38,14.8,75.64,32.21,9.78,5.04,45.22,60,35,27.85,5815,3.75,85081957,1.01,10.53
India,2018,East,Tuberculosis,4030.25,816.01,16.8,50.44,46.0,8.78,5.09,62.61,68,30,37.41,7552,4.18,163901410,1.03,20.37
India,2005,West,Heart Disease,4961.03,73.57,19.13,84.35,91.07,14.72,2.64,38.19,68,21,30.34,6265,3.61,121206139,0.91,22.41
India,2001,East,Asthma,2700.26,1098.18,8.35,91.72,69.93,13.95,3.73,49.39,59,22,40.09,6486,3.22,159146957,1.01,21.36
India,2016,North,Cancer,3336.01,612.34,17.22,85.8,41.87,5.8,4.06,98.67,57,29,29.51,5827,2.05,166065968,1.02,24.98
India,2002,West,Cancer,3769.51,439.19,14.34,84.69,31.21,4.12,2.02,76.04,58,24,36.35,7391,2.62,179798347,1.0,29.5
India,2004,West,COVID-19,1944.35,516.23,4.48,48.62,93.11,9.62,3.57,43.97,64,34,33.2,5200,4.72,3215196,0.89,32.25
India,2021,South,Cancer,2983.0,1098.71,16.94,76.18,90.89,3.26,2.97,31.18,55,27,40.88,7370,4.33,21808092,0.97,32.34
India,2021,West,Diabetes,2115.86,1879.6,9.79,76.36,51.38,4.44,3.54,61.85,70,31,36.27,6551,2.77,126355643,1.07,18.99
India,2022,West,COVID-19,3131.83,1686.39,16.77,55.04,34.01,14.76,6.91,79.28,70,29,29.72,1597,4.88,166459445,0.99,11.77
India,2000,South,Asthma,4224.06,100.56,17.8,88.68,98.66,4.86,3.44,45.33,66,27,41.68,1807,3.72,72226437,0.86,12.14
India,2006,South,Tuberculosis,4981.64,1197.4,10.61,76.0,84.68,11.83,7.85,49.25,62,20,28.37,1752,5.9,155673716,1.03,27.38
India,2012,Central,Asthma,3338.0,808.36,9.53,95.34,81.94,2.48,4.92,85.11,64,23,34.73,4659,3.72,148547822,0.92,32.21
India,2006,North,Asthma,4323.91,1834.2,13.33,63.52,49.68,5.46,1.15,57.17,69,20,35.7,4906,3.34,101994885,1.02,24.59
India,2013,North,Heart Disease,4028.16,682.04,12.25,87.96,39.43,1.87,0.48,60.01,69,21,34.78,7121,3.57,133400603,0.86,23.77
India,2014,East,Asthma,2880.43,1624.87,5.88,41.92,85.22,4.04,2.04,78.92,74,30,34.19,5167,2.75,56345769,1.0,13.18
India,2013,North,Malaria,1986.41,1208.71,19.82,70.08,47.23,9.83,4.69,84.64,57,28,44.49,7823,2.54,35341874,1.01,17.99
India,2018,East,Heart Disease,3127.29,1933.48,7.84,40.18,71.86,8.03,4.31,32.29,70,24,33.99,3597,3.67,146024995,0.92,25.39
India,2008,Central,Tuberculosis,2203.16,30.73,16.63,70.66,82.72,0.58,7.31,49.58,62,32,26.82,3452,3.79,99762186,1.05,10.5
India,2000,South,Heart Disease,3629.62,1978.29,2.73,83.7,48.96,5.63,1.61,44.25,68,24,26.34,5565,4.97,45025220,1.09,25.16
India,2025,East,Cancer,2504.9,475.76,16.01,43.25,89.91,5.43,1.85,77.63,64,21,36.29,6939,4.78,170318619,0.97,25.86
India,2001,South,Tuberculosis,4139.48,1961.01,8.7,58.1,81.67,14.9,5.73,55.86,62,31,30.28,5479,4.97,5737693,1.03,30.59
India,2015,East,Asthma,1747.53,1788.79,7.38,49.25,61.08,4.02,0.52,42.48,72,33,44.51,5677,4.59,7196142,1.06,13.47
India,2019,Central,Cancer,815.83,1644.93,2.03,51.1,53.17,6.22,1.35,67.52,58,24,47.32,6764,4.35,50183764,0.9,32.66
India,2003,Central,HIV/AIDS,1989.8,1476.21,0.71,40.63,77.73,2.13,7.88,83.17,59,25,47.27,3073,5.35,33489341,1.09,34.51
India,2016,Central,Flu,2496.88,554.69,6.01,70.52,65.05,6.64,3.87,95.79,64,32,35.95,6895,4.37,150951913,0.91,10.08
India,2001,Central,COVID-19,2924.85,1858.13,19.63,73.87,48.8,11.24,7.79,75.47,60,29,41.56,3106,2.26,87718241,1.01,18.56
India,2024,North,Malaria,4677.38,784.79,8.02,47.53,58.79,13.76,4.71,61.82,56,20,43.14,6373,4.67,102379124,0.95,22.07
India,2014,North,Cancer,4856.8,1097.44,7.56,81.39,67.61,3.76,3.52,33.5,62,23,28.89,6167,3.02,18477777,0.98,12.01
India,2008,South,Tuberculosis,131.73,678.64,11.14,95.11,70.37,4.8,6.33,96.13,55,29,28.45,6616,3.79,109800334,1.08,28.64
India,2022,West,Diabetes,3649.69,104.58,11.19,70.57,93.68,3.24,7.98,69.32,66,25,27.08,6485,4.45,88646953,1.04,22.11
India,2001,East,Cancer,3588.54,790.1,12.63,88.39,68.38,4.76,4.27,84.51,58,26,46.13,4061,5.54,42200463,0.93,29.76
India,2002,Central,COVID-19,3574.49,1936.25,8.26,75.13,29.94,10.56,6.74,70.2,57,24,29.35,2543,3.15,171648534,0.94,10.92
India,2006,Central,Tuberculosis,2212.96,1609.52,3.5,48.81,93.7,7.02,4.08,83.54,58,27,45.83,2105,5.02,168028181,1.05,34.08
India,2021,East,Flu,4175.61,647.51,3.19,64.57,44.82,7.1,6.41,44.03,60,20,31.77,6702,2.71,185880931,0.88,24.23
India,2024,Central,Diabetes,2601.48,1763.03,12.56,56.45,77.9,14.68,2.52,78.67,68,20,26.83,7533,5.48,170240176,0.97,18.36
India,2022,West,Heart Disease,2744.44,1393.11,11.07,82.41,94.26,9.68,0.38,77.1,61,28,35.59,6035,4.15,41144119,0.89,20.0
India,2024,North,Heart Disease,223.48,1676.91,1.16,74.39,48.77,11.1,6.29,52.84,62,35,44.57,7346,4.14,56379398,0.97,25.19
India,2012,West,Heart Disease,3696.8,1769.07,14.23,41.46,43.81,4.52,2.26,42.06,72,31,34.97,4676,2.1,76950816,0.87,32.79
India,2011,South,Diabetes,54.9,201.57,12.02,46.29,74.4,9.29,6.64,63.89,59,27,39.58,6763,4.81,32458578,1.03,14.96
India,2017,Central,COVID-19,2787.41,282.97,12.9,49.35,86.11,3.99,7.58,31.94,74,28,38.26,1712,4.42,25440422,0.86,19.44
India,2010,Central,Asthma,1254.8,1918.83,7.11,90.6,77.36,7.66,5.06,35.8,66,23,45.4,4396,3.09,116561577,0.94,29.06
India,2007,South,Malaria,1701.73,211.21,11.73,66.58,86.02,4.62,4.58,61.39,70,30,36.51,2701,2.24,79195608,0.91,28.5
India,2024,North,Diabetes,3272.39,588.76,17.04,95.65,39.22,6.69,2.58,43.58,60,21,30.32,4684,4.43,3320219,0.9,18.75
India,2000,East,Cancer,2165.36,1264.89,4.26,79.34,37.08,4.08,5.68,63.35,73,23,40.21,7632,2.97,160317437,0.88,34.76
India,2023,Central,Cancer,4946.5,1784.49,13.52,86.78,20.08,9.03,1.99,96.79,60,24,48.22,5764,5.61,143381804,0.96,12.02
India,2006,East,Asthma,3921.66,431.2,17.65,48.59,54.8,2.24,6.01,96.66,61,31,28.23,5215,2.8,159321675,0.99,13.95
India,2022,North,Asthma,2699.15,1282.14,16.36,86.5,58.85,12.87,5.54,39.2,55,24,42.62,5924,2.58,134796034,0.98,12.56
India,2004,East,Tuberculosis,2530.21,559.32,9.46,46.38,91.86,8.36,4.47,87.54,60,33,32.85,3246,5.72,35280476,0.85,10.94
India,2024,Central,Tuberculosis,4106.36,1687.1,12.65,91.31,20.24,14.39,1.26,86.56,67,31,41.63,5321,5.09,102221319,0.88,26.17
India,2012,East,Cancer,1803.19,474.3,8.63,59.32,59.68,11.88,4.78,54.38,70,30,47.24,5839,2.77,124375537,0.92,13.62
India,2014,Central,Diabetes,749.64,1739.28,17.45,70.61,89.75,7.79,4.33,97.52,70,23,32.15,5859,4.26,29977588,1.05,18.43
India,2010,South,COVID-19,707.95,54.74,13.24,69.8,23.93,5.68,6.81,56.41,70,29,25.2,1826,3.95,89663928,1.04,14.92
India,2001,South,Diabetes,274.65,1537.39,9.14,70.57,56.64,7.77,3.68,65.7,61,25,30.07,4788,3.38,48211233,0.9,34.89
India,2004,Central,Flu,628.03,708.05,13.37,52.87,47.01,0.61,5.21,99.95,59,26,41.08,1770,5.29,11487467,0.99,21.61
India,2007,West,Asthma,660.88,1257.99,8.56,46.18,64.08,5.24,1.78,33.44,55,26,47.08,6123,2.37,68357043,0.95,11.57
India,2018,North,COVID-19,3948.13,847.71,4.07,72.03,37.14,1.67,3.01,33.11,57,33,25.78,4906,2.51,74261331,1.01,34.93
India,2013,West,HIV/AIDS,1641.32,1839.55,6.74,56.36,36.59,14.19,7.36,39.94,74,20,26.72,4220,2.01,27789652,0.85,14.0
India,2018,East,Heart Disease,1960.56,166.92,15.2,58.49,20.69,2.68,0.47,89.69,72,30,49.53,2131,5.99,103918167,1.07,34.82
India,2016,Central,HIV/AIDS,318.99,1174.04,14.01,77.14,92.27,10.5,3.42,30.54,69,22,28.72,5847,4.67,116248592,1.09,11.7
India,2007,South,COVID-19,1630.51,476.93,0.38,41.96,51.19,4.05,7.2,94.33,70,26,27.86,5486,3.64,126616657,1.04,10.29
India,2014,North,Tuberculosis,4021.87,214.11,16.76,78.85,33.51,1.05,3.29,42.16,68,32,37.55,3243,3.42,181029299,0.88,17.63
India,2009,South,Diabetes,489.97,235.02,7.2,86.99,47.08,2.09,7.24,84.57,55,35,48.34,2932,5.84,37830961,1.09,18.75
India,2021,North,Tuberculosis,2260.25,950.19,1.51,94.44,82.44,12.84,3.39,83.28,59,25,37.46,2993,2.64,100302489,0.86,23.4
India,2013,North,Tuberculosis,4989.95,124.13,3.17,90.73,59.86,1.9,5.32,75.64,59,22,42.73,3129,2.45,139711226,0.95,30.09
India,2004,East,Flu,785.27,854.71,9.69,53.44,89.64,2.1,6.59,67.75,56,23,40.34,6487,3.35,43528960,1.02,19.67
India,2019,West,Diabetes,3195.67,1419.55,15.12,74.24,64.72,13.75,3.36,65.83,56,32,40.89,6703,2.33,3832802,0.95,27.79
India,2016,South,Asthma,1980.48,1116.34,17.99,93.49,40.36,4.21,1.51,64.19,66,28,43.66,3754,2.6,182938972,0.88,31.22
India,2000,North,Flu,2369.52,1020.2,17.95,62.37,82.31,14.63,1.19,72.49,71,24,34.49,2132,5.78,49702795,1.01,16.82
India,2021,North,COVID-19,1179.95,852.93,10.27,66.96,51.87,2.27,2.34,34.68,65,35,41.67,2220,4.62,37193902,0.89,22.29
India,2020,East,Cancer,4265.19,1314.18,1.48,97.33,75.0,1.25,6.91,68.01,72,22,47.62,6111,4.31,80888550,0.94,25.01
India,2017,South,Flu,4191.14,634.82,10.93,57.38,51.54,8.69,6.39,79.58,63,23,28.42,3482,4.82,106036845,1.03,22.21
India,2019,East,Malaria,531.38,353.59,14.99,44.46,90.12,2.44,6.99,51.89,69,29,37.16,4897,2.72,67517214,0.93,21.19
India,2022,Central,COVID-19,1264.56,403.42,8.73,93.83,69.73,1.9,0.5,45.0,70,24,44.64,6708,3.42,31663133,0.9,32.08
India,2012,North,Heart Disease,3077.67,875.94,14.01,81.65,30.35,9.02,5.52,54.66,68,31,48.38,6080,4.82,171059842,1.1,11.42
India,2007,Central,Cancer,4845.01,1571.31,17.38,62.23,68.55,13.59,4.44,94.41,73,27,27.19,3052,3.65,56317829,0.85,11.67
India,2025,Central,Asthma,3565.44,837.18,7.75,73.49,51.37,1.37,2.34,31.96,60,35,39.9,7001,4.18,179139608,0.95,15.25
India,2000,South,Tuberculosis,786.53,823.16,2.52,40.66,23.29,0.99,2.83,56.11,74,24,43.58,6875,5.78,181521044,1.1,11.58
India,2025,South,HIV/AIDS,4177.56,390.46,8.11,56.03,34.7,1.2,1.67,51.02,55,24,27.04,6937,2.77,35607160,0.87,12.58
India,2024,East,Cancer,4782.54,707.51,10.06,92.84,45.07,2.79,6.67,45.17,70,22,34.62,4293,4.73,173927780,0.86,31.43
India,2022,South,HIV/AIDS,355.9,797.7,6.04,55.63,61.72,3.11,1.62,59.42,62,31,27.61,6905,4.86,46099749,0.87,28.0
India,2005,North,Cancer,4015.29,1678.91,8.65,65.37,60.73,11.57,3.4,33.66,62,33,26.43,5620,3.32,93246350,0.99,22.9
India,2013,West,Cancer,4935.97,690.85,16.23,40.55,24.7,2.68,0.22,44.59,63,30,31.23,2347,2.39,44660738,1.09,14.64
India,2019,South,Tuberculosis,1278.69,1290.84,3.93,92.03,55.34,11.09,3.16,30.76,65,25,30.4,1638,2.84,199260978,0.9,29.07
India,2021,North,Heart Disease,3788.4,1267.07,10.03,59.51,65.86,14.1,4.75,89.16,72,27,42.01,1869,5.29,40481112,1.02,14.03
India,2024,South,Heart Disease,2964.52,1788.41,11.71,84.57,45.25,2.78,6.41,79.25,72,24,46.8,2603,3.51,125120288,0.97,10.89
India,2011,North,Malaria,452.22,1860.44,18.84,79.11,85.3,3.81,7.5,67.81,60,28,29.63,3215,3.9,23203772,0.91,11.96
India,2008,South,COVID-19,2315.72,1121.63,17.46,98.88,71.91,2.47,5.51,53.51,60,22,32.56,6031,2.85,127781260,1.08,33.36
India,2020,Central,Asthma,3768.15,951.6,16.63,97.9,42.08,8.66,4.89,73.47,75,24,37.12,5028,3.39,27799722,1.09,12.93
India,2013,East,Asthma,1564.53,1936.89,12.9,76.26,54.29,5.04,4.88,95.67,57,23,48.35,6054,4.68,167939684,0.99,22.14
India,2021,Central,Tuberculosis,619.17,1940.28,1.22,71.65,72.94,8.99,6.34,47.15,74,20,30.54,1867,4.71,114683079,0.89,34.74
India,2001,East,Heart Disease,991.39,548.4,16.18,63.76,29.53,3.6,4.47,43.21,64,20,43.79,6622,3.82,78183647,1.02,12.36
